WKT,Longitude,Latitude,Description,Satellite,Orbit,Time_WST,Date,SatZenith,Confidence,Intensity,Receiving_Station
"POINT (140.94689 -21.59188)","140.947","-21.592","
",SNPP,"48291",12:33,"20210221","45.62","-1.00","-1.00",Alice Springs
"POINT (140.95063 -21.59188)","140.951","-21.592","
",SNPP,"48291",12:33,"20210221","45.63","-1.00","-1.00",Alice Springs
"POINT (140.94689 -21.59563)","140.947","-21.596","
",SNPP,"48291",12:33,"20210221","45.61","-1.00","-1.00",Alice Springs
"POINT (140.95063 -21.59563)","140.951","-21.596","
",SNPP,"48291",12:33,"20210221","45.62","-1.00","-1.00",Alice Springs
"POINT (140.32813 -21.81313)","140.328","-21.813","
",SNPP,"48291",12:33,"20210221","42.45","-1.00","-1.00",Alice Springs
"POINT (140.33188 -21.82813)","140.332","-21.828","
",SNPP,"48291",12:33,"20210221","42.45","-1.00","-1.00",Alice Springs
"POINT (140.33564 -21.82813)","140.336","-21.828","
",SNPP,"48291",12:33,"20210221","42.47","-1.00","-1.00",Alice Springs
"POINT (140.33188 -21.83188)","140.332","-21.832","
",SNPP,"48291",12:33,"20210221","42.45","-1.00","-1.00",Alice Springs
"POINT (140.33937 -21.83563)","140.339","-21.836","
",SNPP,"48291",12:33,"20210221","42.47","-1.00","-1.00",Alice Springs
"POINT (140.34313 -21.84688)","140.343","-21.847","
",SNPP,"48291",12:33,"20210221","42.48","-1.00","-1.00",Alice Springs
"POINT (140.34688 -21.85813)","140.347","-21.858","
",SNPP,"48291",12:33,"20210221","42.49","-1.00","-1.00",Alice Springs
"POINT (140.35063 -21.85813)","140.351","-21.858","
",SNPP,"48291",12:33,"20210221","42.51","-1.00","-1.00",Alice Springs
"POINT (140.36188 -21.86188)","140.362","-21.862","
",SNPP,"48291",12:33,"20210221","42.54","-1.00","-1.00",Alice Springs
"POINT (140.36188 -21.86563)","140.362","-21.866","
",SNPP,"48291",12:33,"20210221","42.54","-1.00","-1.00",Alice Springs
"POINT (118.97938 -22.11313)","118.979","-22.113","
",SNPP,"48291",12:33,"20210221","69.75","-1.00","-1.00",Alice Springs
"POINT (118.98313 -22.11313)","118.983","-22.113","
",SNPP,"48291",12:33,"20210221","69.74","-1.00","-1.00",Alice Springs
"POINT (118.97938 -22.11688)","118.979","-22.117","
",SNPP,"48291",12:33,"20210221","69.75","-1.00","-1.00",Alice Springs
"POINT (118.98313 -22.11688)","118.983","-22.117","
",SNPP,"48291",12:33,"20210221","69.74","-1.00","-1.00",Alice Springs
"POINT (143.02813 -23.14438)","143.028","-23.144","
",SNPP,"48291",12:33,"20210221","52.04","-1.00","-1.00",Alice Springs
"POINT (143.02813 -23.14813)","143.028","-23.148","
",SNPP,"48291",12:33,"20210221","52.04","-1.00","-1.00",Alice Springs
"POINT (150.85813 -26.10688)","150.858","-26.107","
",SNPP,"48291",12:33,"20210221","69.64","-1.00","-1.00",Alice Springs
"POINT (150.86188 -26.10688)","150.862","-26.107","
",SNPP,"48291",12:33,"20210221","69.65","-1.00","-1.00",Alice Springs
"POINT (150.86563 -26.10688)","150.866","-26.107","
",SNPP,"48291",12:33,"20210221","69.66","-1.00","-1.00",Alice Springs
"POINT (150.86188 -26.11063)","150.862","-26.111","
",SNPP,"48291",12:33,"20210221","69.64","-1.00","-1.00",Alice Springs
"POINT (150.86563 -26.11063)","150.866","-26.111","
",SNPP,"48291",12:33,"20210221","69.65","-1.00","-1.00",Alice Springs
"POINT (150.86188 -26.11438)","150.862","-26.114","
",SNPP,"48291",12:33,"20210221","69.64","-1.00","-1.00",Alice Springs
"POINT (150.86563 -26.11438)","150.866","-26.114","
",SNPP,"48291",12:33,"20210221","69.65","-1.00","-1.00",Alice Springs
"POINT (150.86188 -26.11813)","150.862","-26.118","
",SNPP,"48291",12:33,"20210221","69.64","-1.00","-1.00",Alice Springs
"POINT (150.86563 -26.11813)","150.866","-26.118","
",SNPP,"48291",12:33,"20210221","69.64","-1.00","-1.00",Alice Springs
"POINT (150.86937 -26.11813)","150.869","-26.118","
",SNPP,"48291",12:33,"20210221","69.64","-1.00","-1.00",Alice Springs
"POINT (146.98062 -26.41438)","146.981","-26.414","
",SNPP,"48291",12:33,"20210221","60.76","-1.00","-1.00",Alice Springs
"POINT (146.98438 -26.41438)","146.984","-26.414","
",SNPP,"48291",12:33,"20210221","60.76","-1.00","-1.00",Alice Springs
"POINT (146.98813 -26.41438)","146.988","-26.414","
",SNPP,"48291",12:33,"20210221","60.78","-1.00","-1.00",Alice Springs
"POINT (146.98062 -26.41813)","146.981","-26.418","
",SNPP,"48291",12:33,"20210221","60.75","-1.00","-1.00",Alice Springs
"POINT (146.98438 -26.41813)","146.984","-26.418","
",SNPP,"48291",12:33,"20210221","60.77","-1.00","-1.00",Alice Springs
"POINT (148.30437 -26.82313)","148.304","-26.823","
",SNPP,"48291",12:33,"20210221","63.66","-1.00","-1.00",Alice Springs
"POINT (148.30812 -26.82313)","148.308","-26.823","
",SNPP,"48291",12:33,"20210221","63.67","-1.00","-1.00",Alice Springs
"POINT (148.30437 -26.82688)","148.304","-26.827","
",SNPP,"48291",12:33,"20210221","63.65","-1.00","-1.00",Alice Springs
"POINT (148.30812 -26.82688)","148.308","-26.827","
",SNPP,"48291",12:33,"20210221","63.66","-1.00","-1.00",Alice Springs
"POINT (148.30063 -26.83063)","148.301","-26.831","
",SNPP,"48291",12:33,"20210221","63.64","-1.00","-1.00",Alice Springs
"POINT (148.30437 -26.83063)","148.304","-26.831","
",SNPP,"48291",12:33,"20210221","63.65","-1.00","-1.00",Alice Springs
"POINT (148.30812 -26.83063)","148.308","-26.831","
",SNPP,"48291",12:33,"20210221","63.67","-1.00","-1.00",Alice Springs
"POINT (148.30437 -26.83438)","148.304","-26.834","
",SNPP,"48291",12:33,"20210221","63.65","-1.00","-1.00",Alice Springs
"POINT (148.78813 -26.90563)","148.788","-26.906","
",SNPP,"48291",12:33,"20210221","64.70","-1.00","-1.00",Alice Springs
"POINT (148.79563 -26.90563)","148.796","-26.906","
",SNPP,"48291",12:33,"20210221","64.71","-1.00","-1.00",Alice Springs
"POINT (148.78813 -26.90938)","148.788","-26.909","
",SNPP,"48291",12:33,"20210221","64.69","-1.00","-1.00",Alice Springs
"POINT (148.79189 -26.90938)","148.792","-26.909","
",SNPP,"48291",12:33,"20210221","64.70","-1.00","-1.00",Alice Springs
"POINT (148.79563 -26.90938)","148.796","-26.909","
",SNPP,"48291",12:33,"20210221","64.71","-1.00","-1.00",Alice Springs
"POINT (148.79189 -26.91313)","148.792","-26.913","
",SNPP,"48291",12:33,"20210221","64.70","-1.00","-1.00",Alice Springs
"POINT (148.79563 -26.91313)","148.796","-26.913","
",SNPP,"48291",12:33,"20210221","64.71","-1.00","-1.00",Alice Springs
"POINT (147.61438 -28.08313)","147.614","-28.083","
",SNPP,"48291",12:33,"20210221","60.71","-1.00","-1.00",Alice Springs
"POINT (147.61438 -28.08688)","147.614","-28.087","
",SNPP,"48291",12:33,"20210221","60.71","-1.00","-1.00",Alice Springs
"POINT (121.48813 -30.86563)","121.488","-30.866","
",SNPP,"48291",12:33,"20210221","66.93","-1.00","-1.00",Alice Springs
"POINT (121.49188 -30.86563)","121.492","-30.866","
",SNPP,"48291",12:33,"20210221","66.93","-1.00","-1.00",Alice Springs
"POINT (147.69689 -31.58563)","147.697","-31.586","
",SNPP,"48291",12:33,"20210221","57.06","-1.00","-1.00",Alice Springs
"POINT (147.58812 -32.45188)","147.588","-32.452","
",SNPP,"48291",12:33,"20210221","55.70","-1.00","-1.00",Alice Springs
"POINT (147.59188 -32.45188)","147.592","-32.452","
",SNPP,"48291",12:33,"20210221","55.71","-1.00","-1.00",Alice Springs
"POINT (147.59188 -32.45563)","147.592","-32.456","
",SNPP,"48291",12:33,"20210221","55.70","-1.00","-1.00",Alice Springs
"POINT (147.58438 -32.45938)","147.584","-32.459","Possible FHS
",SNPP,"48291",12:33,"20210221","55.67","-1.00","-1.00",Alice Springs
"POINT (147.58812 -32.45938)","147.588","-32.459","
",SNPP,"48291",12:33,"20210221","55.68","-1.00","-1.00",Alice Springs
"POINT (147.59188 -32.45938)","147.592","-32.459","
",SNPP,"48291",12:33,"20210221","55.69","-1.00","-1.00",Alice Springs
"POINT (147.58438 -32.46313)","147.584","-32.463","Possible FHS
",SNPP,"48291",12:33,"20210221","55.66","-1.00","-1.00",Alice Springs
"POINT (147.58812 -32.46688)","147.588","-32.467","
",SNPP,"48291",12:33,"20210221","55.67","-1.00","-1.00",Alice Springs
"POINT (146.40688 -32.89438)","146.407","-32.894","
",SNPP,"48291",12:33,"20210221","51.42","-1.00","-1.00",Alice Springs
"POINT (146.41063 -32.89438)","146.411","-32.894","
",SNPP,"48291",12:33,"20210221","51.42","-1.00","-1.00",Alice Springs
"POINT (146.40688 -32.89813)","146.407","-32.898","
",SNPP,"48291",12:33,"20210221","51.41","-1.00","-1.00",Alice Springs
"POINT (146.41063 -32.89813)","146.411","-32.898","
",SNPP,"48291",12:33,"20210221","51.42","-1.00","-1.00",Alice Springs
"POINT (137.57938 -33.00688)","137.579","-33.007","
",SNPP,"48291",12:33,"20210221","4.97","-1.00","-1.00",Alice Springs
"POINT (139.59313 -35.33188)","139.593","-35.332","
",SNPP,"48291",12:33,"20210221","13.59","-1.00","-1.00",Alice Springs
"POINT (147.30687 -41.46313)","147.307","-41.463","
",SNPP,"48291",12:33,"20210221","40.92","-1.00","-1.00",Alice Springs
"POINT (147.307 -41.461)","147.307","-41.461",,SNPP,"48291",12:33,"20210221","-1.00","8.00","2.25",Alice Springs
"POINT (146.409 -32.895)","146.409","-32.895",,SNPP,"48291",12:33,"20210221","-1.00","8.00","27.26",Alice Springs
"POINT (147.586 -32.464)","147.586","-32.464",,SNPP,"48291",12:33,"20210221","-1.00","9.00","63.72",Alice Springs
"POINT (147.592 -32.457)","147.592","-32.457",,SNPP,"48291",12:33,"20210221","-1.00","8.00","69.86",Alice Springs
"POINT (147.588 -32.458)","147.588","-32.458",,SNPP,"48291",12:33,"20210221","-1.00","8.00","69.86",Alice Springs
"POINT (147.584 -32.459)","147.584","-32.459",,SNPP,"48291",12:33,"20210221","-1.00","7.00","63.72",Alice Springs
"POINT (147.59 -32.452)","147.590","-32.452",,SNPP,"48291",12:33,"20210221","-1.00","9.00","132.51",Alice Springs
"POINT (147.696 -31.584)","147.696","-31.584",,SNPP,"48291",12:33,"20210221","-1.00","8.00","2.97",Alice Springs
"POINT (137.58 -33.006)","137.580","-33.006",,SNPP,"48291",12:33,"20210221","-1.00","8.00","4.56",Alice Springs
"POINT (147.615 -28.089)","147.615","-28.089",,SNPP,"48291",12:33,"20210221","-1.00","7.00","3.87",Alice Springs
"POINT (147.614 -28.084)","147.614","-28.084",,SNPP,"48291",12:33,"20210221","-1.00","8.00","5.85",Alice Springs
